id,transactionHash,blockTimestamp,blockNumber,sold_id,tokens_sold,bought_id,tokens_bought,buyer,eigenphi_txlink
0x6865ff4e19b3e65d990cf7bcc6cfa3eb14cb727a740cb2cdb337b890691cb53a30000000,0x6865ff4e19b3e65d990cf7bcc6cfa3eb14cb727a740cb2cdb337b890691cb53a,1686372659,17447516,0,43018.63481226825,1,21.33672073893196,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x6865ff4e19b3e65d990cf7bcc6cfa3eb14cb727a740cb2cdb337b890691cb53a
0xc59c0c7494912fd7a6a7b96d1b2ef02cb511850ac71d446298a3e63e1f218e684d000000,0xc59c0c7494912fd7a6a7b96d1b2ef02cb511850ac71d446298a3e63e1f218e68,1686373139,17447555,0,33988.75474466258,1,16.89147555888614,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xc59c0c7494912fd7a6a7b96d1b2ef02cb511850ac71d446298a3e63e1f218e68
0x12856c4ade9b2becdeefe1bf8b1e732db37506db1a5fb7780d5c6ca786e718cc66000000,0x12856c4ade9b2becdeefe1bf8b1e732db37506db1a5fb7780d5c6ca786e718cc,1686374159,17447639,0,39085.897797671845,1,19.569159981694398,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x12856c4ade9b2becdeefe1bf8b1e732db37506db1a5fb7780d5c6ca786e718cc
0xf56f0514e6a2aabd23145506aca57d72f06af4a59d6fe873aca81345df8f4b8739000000,0xf56f0514e6a2aabd23145506aca57d72f06af4a59d6fe873aca81345df8f4b87,1686374615,17447676,0,33635.557415723684,1,16.898345527768008,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xf56f0514e6a2aabd23145506aca57d72f06af4a59d6fe873aca81345df8f4b87
0x938a341ef1edd0b78e29ee211e8ddce3455f9623573a1030eb91f0b56b9f307a14000000,0x938a341ef1edd0b78e29ee211e8ddce3455f9623573a1030eb91f0b56b9f307a,1686374723,17447685,0,40813.188219660544,1,20.461693718203634,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x938a341ef1edd0b78e29ee211e8ddce3455f9623573a1030eb91f0b56b9f307a
0x6c23e2804c13cd06adc147fb0383647ca42517f9facc96202e57c253c6da39e85b000000,0x6c23e2804c13cd06adc147fb0383647ca42517f9facc96202e57c253c6da39e8,1686374927,17447702,0,33744.882879957215,1,16.899480716214185,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x6c23e2804c13cd06adc147fb0383647ca42517f9facc96202e57c253c6da39e8
0xb530a9fadb880b58946861cb6388e29292d5953e03c7e2cf5c395e31ad1588be4f000000,0xb530a9fadb880b58946861cb6388e29292d5953e03c7e2cf5c395e31ad1588be,1686375527,17447752,0,30085.475382412205,1,15.116696842873948,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xb530a9fadb880b58946861cb6388e29292d5953e03c7e2cf5c395e31ad1588be
0x2b6bd9a38388448b44b153e21e6c55801fdfa3733be94e15c26e11ec802dba1c4d000000,0x2b6bd9a38388448b44b153e21e6c55801fdfa3733be94e15c26e11ec802dba1c,1686375827,17447776,0,31874.27724532814,1,16.0051092516575,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x2b6bd9a38388448b44b153e21e6c55801fdfa3733be94e15c26e11ec802dba1c
0x4650a5cb676ee5ca6cc972a28bd5535f1c0aad41d3feb2555cfe4a4b9cd0bf1015000000,0x4650a5cb676ee5ca6cc972a28bd5535f1c0aad41d3feb2555cfe4a4b9cd0bf10,1686376559,17447836,0,12316.666608879048,1,6.261817264878255,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x4650a5cb676ee5ca6cc972a28bd5535f1c0aad41d3feb2555cfe4a4b9cd0bf10
0x47d175db859d09a9cd0f69e2d84e88dcf33005729ffd9f5d0c72196c48d67e4ba3000000,0x47d175db859d09a9cd0f69e2d84e88dcf33005729ffd9f5d0c72196c48d67e4b,1686376655,17447844,0,33238.63359494525,1,16.899778608276772,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x47d175db859d09a9cd0f69e2d84e88dcf33005729ffd9f5d0c72196c48d67e4b
0x1c8e63a13a3812252e235a7198d01ea44fc7eabdab691565abc8c77d9c0ea59b62000000,0x1c8e63a13a3812252e235a7198d01ea44fc7eabdab691565abc8c77d9c0ea59b,1686376799,17447856,0,27976.548115921123,1,14.225843993061837,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x1c8e63a13a3812252e235a7198d01ea44fc7eabdab691565abc8c77d9c0ea59b
0x1b92dc749b67651e2959d56c23b9e48ef4ace3ed755b35b413bcdb0882be1ca157000000,0x1b92dc749b67651e2959d56c23b9e48ef4ace3ed755b35b413bcdb0882be1ca1,1686376895,17447864,0,31506.128823345614,1,16.00615926789973,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x1b92dc749b67651e2959d56c23b9e48ef4ace3ed755b35b413bcdb0882be1ca1
0xbec5b5c2efa1436c4a43f32925550e5bcc0882de176db353a9ae200211d9427349000000,0xbec5b5c2efa1436c4a43f32925550e5bcc0882de176db353a9ae200211d94273,1686376991,17447872,0,36813.322724396014,1,18.67403998381246,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xbec5b5c2efa1436c4a43f32925550e5bcc0882de176db353a9ae200211d94273
0xc3ce5c47d4cf22b54de227b5bba33438c0bee38dce9cd867b5674af6d72dd2e628000000,0xc3ce5c47d4cf22b54de227b5bba33438c0bee38dce9cd867b5674af6d72dd2e6,1686377087,17447880,0,29845.159374424966,1,15.114654889772638,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xc3ce5c47d4cf22b54de227b5bba33438c0bee38dce9cd867b5674af6d72dd2e6
0x466f2ee70e5ae1d5b5035626835028a83f559bce015fd6d100b99ede5387e7721a000000,0x466f2ee70e5ae1d5b5035626835028a83f559bce015fd6d100b99ede5387e772,1686377243,17447893,0,29861.581023460196,1,15.11412818602062,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x466f2ee70e5ae1d5b5035626835028a83f559bce015fd6d100b99ede5387e772
0xd203a5631d29ecc9da5167b4652485fff26a138362eb1bd2086c356be97d6e2e2f000000,0xd203a5631d29ecc9da5167b4652485fff26a138362eb1bd2086c356be97d6e2e,1686377927,17447949,0,33353.595829575934,1,16.90195345180305,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xd203a5631d29ecc9da5167b4652485fff26a138362eb1bd2086c356be97d6e2e
0x4260975716291796be976ddc363e9331d9c47af1514be69a4257b752522f091b5d000000,0x4260975716291796be976ddc363e9331d9c47af1514be69a4257b752522f091b,1686379967,17448118,0,26162.46322764849,1,13.337994124946807,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x4260975716291796be976ddc363e9331d9c47af1514be69a4257b752522f091b
0xf733638769aa8b7e802ab1416c11aa0035718bb874a267861fa0a38e640c56a68a000000,0xf733638769aa8b7e802ab1416c11aa0035718bb874a267861fa0a38e640c56a6,1686380111,17448129,0,29670.917263928386,1,15.121183198861951,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xf733638769aa8b7e802ab1416c11aa0035718bb874a267861fa0a38e640c56a6
0x2634f5690a18b0d62f83832216394f2c56bc17235b7d10c176bfb111fae9239866000000,0x2634f5690a18b0d62f83832216394f2c56bc17235b7d10c176bfb111fae92398,1686380579,17448168,0,7568.379527280372,1,3.8630392175505537,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x2634f5690a18b0d62f83832216394f2c56bc17235b7d10c176bfb111fae92398
0xc0eb574f64c71c7b7002d273c1c3631e60476845f1d6824011ce3989bc5b05f134000000,0xc0eb574f64c71c7b7002d273c1c3631e60476845f1d6824011ce3989bc5b05f1,1686381167,17448217,0,22528.6968891759,1,11.562818572112192,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xc0eb574f64c71c7b7002d273c1c3631e60476845f1d6824011ce3989bc5b05f1
0xdeeec1832b6883125a422a09d142dd3bc02a41366018aea1adc4f5732be583069e000000,0xdeeec1832b6883125a422a09d142dd3bc02a41366018aea1adc4f5732be58306,1686381239,17448223,0,22563.193070985544,1,11.564939758271601,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xdeeec1832b6883125a422a09d142dd3bc02a41366018aea1adc4f5732be58306
0x9f2a8a7db4745fe955e5995cb8741dd63e388bcf3ee019c623a4d2e59b922ae46e000000,0x9f2a8a7db4745fe955e5995cb8741dd63e388bcf3ee019c623a4d2e59b922ae4,1686381371,17448234,0,26059.93288947808,1,13.346913857012302,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x9f2a8a7db4745fe955e5995cb8741dd63e388bcf3ee019c623a4d2e59b922ae4
0xda494d63f97e7b04ebebfc88dd0c35bcd2d455825d803129fec60e007cd476c653000000,0xda494d63f97e7b04ebebfc88dd0c35bcd2d455825d803129fec60e007cd476c6,1686381815,17448269,0,26008.06847985979,1,13.345420554259182,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xda494d63f97e7b04ebebfc88dd0c35bcd2d455825d803129fec60e007cd476c6
0xa55b645a2be1cb92247fa6c6cd8c456ba1863ec29ffd590d73d5c59ea9bac92a07000000,0xa55b645a2be1cb92247fa6c6cd8c456ba1863ec29ffd590d73d5c59ea9bac92a,1686381899,17448276,0,29570.179071592975,1,15.133772495251916,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xa55b645a2be1cb92247fa6c6cd8c456ba1863ec29ffd590d73d5c59ea9bac92a
0x34e42c575b6df78e002f8fdb0e00898acf70879fc1ba3ff1da82c7563396660187000000,0x34e42c575b6df78e002f8fdb0e00898acf70879fc1ba3ff1da82c75633966601,1686382103,17448293,0,20903.93128367919,1,10.675499152926644,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x34e42c575b6df78e002f8fdb0e00898acf70879fc1ba3ff1da82c75633966601
0x2185fee150ce5e9767476ce2968efdd360e2a6bc380c330897b9690acc99915c8d010000,0x2185fee150ce5e9767476ce2968efdd360e2a6bc380c330897b9690acc99915c,1686384599,17448500,0,20714.286473514836,1,10.675947611839643,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x2185fee150ce5e9767476ce2968efdd360e2a6bc380c330897b9690acc99915c
0xe06ea9bf01cd3e52e4a3b935af89862ad05d237bc41892f65582315fe1554926b5000000,0xe06ea9bf01cd3e52e4a3b935af89862ad05d237bc41892f65582315fe1554926,1686384779,17448515,0,22436.98007708891,1,11.56686821644873,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xe06ea9bf01cd3e52e4a3b935af89862ad05d237bc41892f65582315fe1554926
0x191aa58911fa2d078bcd5530d0511fe3c984079644e89ce2ac8dc0243ae82bea01010000,0x191aa58911fa2d078bcd5530d0511fe3c984079644e89ce2ac8dc0243ae82bea,1686384899,17448525,0,24197.193988747804,1,12.459313866042676,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x191aa58911fa2d078bcd5530d0511fe3c984079644e89ce2ac8dc0243ae82bea
0x2fb5757fd3deffee1e90644065cb957bae374328bdb5873364a855ab6db3acfa73000000,0x2fb5757fd3deffee1e90644065cb957bae374328bdb5873364a855ab6db3acfa,1686385079,17448540,0,22481.74129632706,1,11.56415260223671,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x2fb5757fd3deffee1e90644065cb957bae374328bdb5873364a855ab6db3acfa
0xf22ed453dcf586a40af8fdd43ac77320ca5f2648bf0f378e7ac49e61b4b5f39b3e000000,0xf22ed453dcf586a40af8fdd43ac77320ca5f2648bf0f378e7ac49e61b4b5f39b,1686385547,17448578,0,24248.341043024957,1,12.45719299814356,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xf22ed453dcf586a40af8fdd43ac77320ca5f2648bf0f378e7ac49e61b4b5f39b
0x8aec9505b87e0bc25140b84fe1caa1f23b719fa2ae9de06e6310c7ecdc1de878cd000000,0x8aec9505b87e0bc25140b84fe1caa1f23b719fa2ae9de06e6310c7ecdc1de878,1686396167,17449447,1,10.64433196725291,0,20989.852119206374,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x8aec9505b87e0bc25140b84fe1caa1f23b719fa2ae9de06e6310c7ecdc1de878
0xcca63ae871269a71590eebaaec948df4a1cf5f6a0dbb051f61dab41a5140151373000000,0xcca63ae871269a71590eebaaec948df4a1cf5f6a0dbb051f61dab41a51401513,1686398795,17449664,1,10.647369879551256,0,21049.657884693268,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xcca63ae871269a71590eebaaec948df4a1cf5f6a0dbb051f61dab41a51401513
0x69db8b06be1da711e4cf58d1257729ae80c3da25d7bb7e3e10ed4f10348618fe8a000000,0x69db8b06be1da711e4cf58d1257729ae80c3da25d7bb7e3e10ed4f10348618fe,1686399407,17449715,1,11.536964285382046,0,22772.02365624404,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x69db8b06be1da711e4cf58d1257729ae80c3da25d7bb7e3e10ed4f10348618fe
0xad5823edaf2a058f0123c032904fe936f5811f5e5bb1d95c96b25289bfd855fe9e000000,0xad5823edaf2a058f0123c032904fe936f5811f5e5bb1d95c96b25289bfd855fe,1686419219,17451342,1,10.642946600654037,0,21279.767547446303,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xad5823edaf2a058f0123c032904fe936f5811f5e5bb1d95c96b25289bfd855fe
0xd70bd22bd30676d644e0cc79490a38dd761643bdd49d822bd05bcabf48af99fed1000000,0xd70bd22bd30676d644e0cc79490a38dd761643bdd49d822bd05bcabf48af99fe,1686419279,17451347,1,12.41740953054551,0,24795.142755153505,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xd70bd22bd30676d644e0cc79490a38dd761643bdd49d822bd05bcabf48af99fe
0xd62840eef0b2bac855301badeb380e5b17d31d205a642a506b4c2ca7bd3f26eb0d000000,0xd62840eef0b2bac855301badeb380e5b17d31d205a642a506b4c2ca7bd3f26eb,1686419339,17451352,1,8.868254396058818,0,17687.03569846715,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xd62840eef0b2bac855301badeb380e5b17d31d205a642a506b4c2ca7bd3f26eb
0x10f1654cf41d17b6e7eadc049c9b4577ae2f7cec9a06da7ddc3c82e06895748fa7000000,0x10f1654cf41d17b6e7eadc049c9b4577ae2f7cec9a06da7ddc3c82e06895748f,1686419435,17451360,1,12.418987266861576,0,24753.164730723853,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x10f1654cf41d17b6e7eadc049c9b4577ae2f7cec9a06da7ddc3c82e06895748f
0xa3fbe5cdf93299a7a083020bd8a4acf7fec7c6db59e5a950a7e9021d0e4b0e2e4f000000,0xa3fbe5cdf93299a7a083020bd8a4acf7fec7c6db59e5a950a7e9021d0e4b0e2e,1686419579,17451372,1,14.188090823141417,0,28232.1145825454,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xa3fbe5cdf93299a7a083020bd8a4acf7fec7c6db59e5a950a7e9021d0e4b0e2e
0xdb712bbe1b817534d1b21f02814a294a805834ddf175c918d38c124df9c4c0a24a000000,0xdb712bbe1b817534d1b21f02814a294a805834ddf175c918d38c124df9c4c0a2,1686420275,17451429,1,11.531711573902147,0,22919.847232734533,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xdb712bbe1b817534d1b21f02814a294a805834ddf175c918d38c124df9c4c0a2
0xe6465b79310a1e696ac05b279256c6cda88403c523e0629f1fdf9f637ed5ab5d74000000,0xe6465b79310a1e696ac05b279256c6cda88403c523e0629f1fdf9f637ed5ab5d,1686421487,17451529,1,11.53146680043369,0,22717.690557827354,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xe6465b79310a1e696ac05b279256c6cda88403c523e0629f1fdf9f637ed5ab5d
0xe332a88c379368f49991e4c172eaead559cb387e2f5c4134141a95795326941b06000000,0xe332a88c379368f49991e4c172eaead559cb387e2f5c4134141a95795326941b,1686422075,17451578,0,22710.50563461552,1,11.554756285487647,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xe332a88c379368f49991e4c172eaead559cb387e2f5c4134141a95795326941b
0xd8ae0e60d8ac32682984a0ca458fb1070a28f49b7318b90c0816571944ff904167000000,0xd8ae0e60d8ac32682984a0ca458fb1070a28f49b7318b90c0816571944ff9041,1686422819,17451639,0,17459.756713877443,1,8.886529806910959,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xd8ae0e60d8ac32682984a0ca458fb1070a28f49b7318b90c0816571944ff9041
0x7446f96011787287c6070da51475865552a08b514aa22e3dd295acf898f7517073000000,0x7446f96011787287c6070da51475865552a08b514aa22e3dd295acf898f75170,1686423887,17451726,0,17417.761416437377,1,8.88867793685943,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x7446f96011787287c6070da51475865552a08b514aa22e3dd295acf898f75170
0x78cc7aabda401486df8a9935edf9331ee2df92db33beed6855f5438716df08d106000000,0x78cc7aabda401486df8a9935edf9331ee2df92db33beed6855f5438716df08d1,1686424667,17451791,0,17383.625240477413,1,8.886956502434423,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x78cc7aabda401486df8a9935edf9331ee2df92db33beed6855f5438716df08d1
0x0098e8af36e2f7543769586360254e627b48516423ce5cdb5350ed72d3ebc99e51000000,0x0098e8af36e2f7543769586360254e627b48516423ce5cdb5350ed72d3ebc99e,1686424859,17451807,0,17408.345412504823,1,8.888178654132728,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x0098e8af36e2f7543769586360254e627b48516423ce5cdb5350ed72d3ebc99e
0x78d60400c458c77342ee42fad8f546b5f820ffcad9afaffc47f4b844fe83c32827000000,0x78d60400c458c77342ee42fad8f546b5f820ffcad9afaffc47f4b844fe83c328,1686425315,17451845,0,20910.356483346233,1,10.66561088160151,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x78d60400c458c77342ee42fad8f546b5f820ffcad9afaffc47f4b844fe83c328
0xefe1c7240af23207bd6010f22ccfa5cf2915a9fc4e2602f48aa395d2709d20c151000000,0xefe1c7240af23207bd6010f22ccfa5cf2915a9fc4e2602f48aa395d2709d20c1,1686426251,17451920,0,22668.61339640897,1,11.547340509390462,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xefe1c7240af23207bd6010f22ccfa5cf2915a9fc4e2602f48aa395d2709d20c1
0x0964c3dab3be74cab23a8e84a7c787e50088a0a4794804b996a4d0aad7f8e8a015000000,0x0964c3dab3be74cab23a8e84a7c787e50088a0a4794804b996a4d0aad7f8e8a0,1686437759,17452870,1,10.641891177318731,0,21137.522422064954,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x0964c3dab3be74cab23a8e84a7c787e50088a0a4794804b996a4d0aad7f8e8a0
0x1c6543b1a635c05def007bd7ccc2534f5fcfeb351fafa46635e158ca78bd67603a000000,0x1c6543b1a635c05def007bd7ccc2534f5fcfeb351fafa46635e158ca78bd6760,1686438347,17452918,1,10.641722829151654,0,21121.689743017283,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x1c6543b1a635c05def007bd7ccc2534f5fcfeb351fafa46635e158ca78bd6760
0xb4cdf1aa6a804441f0bfd360eda22bd33392da9129c9f12de450cb4893d56cb63d000000,0xb4cdf1aa6a804441f0bfd360eda22bd33392da9129c9f12de450cb4893d56cb6,1686442403,17453252,1,8.86518839195248,0,17561.908992223533,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xb4cdf1aa6a804441f0bfd360eda22bd33392da9129c9f12de450cb4893d56cb6
0x13165fd916ff13591002a6b3bbbcc58be73b2e57d2c971d0082880f94317e59353010000,0x13165fd916ff13591002a6b3bbbcc58be73b2e57d2c971d0082880f94317e593,1686463259,17454961,1,8.86585088757004,0,17635.540817171375,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x13165fd916ff13591002a6b3bbbcc58be73b2e57d2c971d0082880f94317e593
0x6a6bf55ae2825be157026ffa53f6499e4c7c986d135e07f012cf6a72c6ddd5ffde000000,0x6a6bf55ae2825be157026ffa53f6499e4c7c986d135e07f012cf6a72c6ddd5ff,1686464423,17455055,1,3.723615667889356,0,7416.381047570049,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x6a6bf55ae2825be157026ffa53f6499e4c7c986d135e07f012cf6a72c6ddd5ff
0x2f4bb248f56042bacc73efcd730bed47d804686b584a68b0e14cfa92bbd5dcee33000000,0x2f4bb248f56042bacc73efcd730bed47d804686b584a68b0e14cfa92bbd5dcee,1686465539,17455147,1,10.63902106508405,0,21165.489294181905,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0x2f4bb248f56042bacc73efcd730bed47d804686b584a68b0e14cfa92bbd5dcee
0xd25e222bdfe2860228cae3d00dfba67f5c10ad4c28d966d5569ad039a1281d5858000000,0xd25e222bdfe2860228cae3d00dfba67f5c10ad4c28d966d5569ad039a1281d58,1686500255,17458003,0,20938.639435211124,1,10.662277925414605,{'id': '0xe4000004000bd8006e00720000d27d1fa000d43e'},https://eigenphi.io/mev/eigentx/0xd25e222bdfe2860228cae3d00dfba67f5c10ad4c28d966d5569ad039a1281d58
