0
tiemstamp & tx_hash:,1684186283,0xb945b28b80bf913bac71eab3fa18b575c1bcef049e52513d35adfd520505e326

transfer_step,from,to,token_symbol,amount,action_type,swap_pool,action_group,flash_pair
10,CurveStableSwap-crvUSD-USDT,arbitrage_contract,usdt,53091.794449,CurveSwap:token_out,CurveStableSwap-crvUSD-USDT,CurveSwap:1
11,UniswapV3Pool-WETH-USDT:fee_500,arbitrage_contract,weth,29.107192171030622,UniswapSwap:token_out,UniswapV3Pool-WETH-USDT:fee_500,flash_borrow:UniswapV3Pool-WETH-USDT:fee_500:1,1
12,arbitrage_contract,BalancerVault,weth,29.0,BalancerVault:token_in,BalancerVault,flash_repay:BalancerVault:0,0
13,arbitrage_contract,UniswapV3Pool-WETH-USDT:fee_500,usdt,53086.48527,UniswapSwap:token_in,UniswapV3Pool-WETH-USDT:fee_500,flash_repay:UniswapV3Pool-WETH-USDT:fee_500:1,1


4
tiemstamp & tx_hash:,1684225631,0x5bdc1977c23d2fe17b4a141d113e44f79e2c41279d4026648eafbb372eddea01
summary:,profit,cost,revenue,types,tokenCount,venueCount,liquidationDetails
,5.714972271570433261,49.558651620785482955,55.273623892355916216,['Arbitrage'],6,5,[]
price:,usdc,crvusd,sfrxeth,frxeth,weth,eth
,998128006528.2562,0.9985036214733422,1675.942958394217,1813.5569561690972,1822.628715,1822.628715

transfer_step,from,to,token_symbol,amount,action_type,swap_pool,action_group,flash_pair
0,BalancerVault,arbitrage_contract,weth,15.0,BalancerVault:token_out,BalancerVault,flash_borrow:BalancerVault:0,0
1,weth,arbitrage_contract,eth,15.0,WETH_withdraw:eth_out,,WETH_withdraw:1
2,arbitrage_contract,weth,weth,15.0,WETH_withdraw:weth_in,,WETH_withdraw:1
3,arbitrage_contract,frxETHMinter,eth,15.0,frxETH_mint:eth_in,,frxETH_mint:1
4,frxETH,frxETHMinter,frxeth,15.0,frxETH_mint:frxETH_out,,frxETH_mint:1
5,frxETHMinter,sfrxETH,frxeth,15.0,frxETH_stake:frxETH_in,,frxETH_stake:1
6,sfrxETH,arbitrage_contract,sfrxeth,14.425321524168522,frxETH_stake:sfrxETH_out,,frxETH_stake:1
7,arbitrage_contract,LLAMMA-sfrxETH-crvUSD,sfrxeth,14.425321524168522,LLAMMA:token_in,LLAMMA-sfrxETH-crvUSD,LLAMMA:1
8,LLAMMA-sfrxETH-crvUSD,arbitrage_contract,crvusd,27435.758748400505,LLAMMA:token_out,LLAMMA-sfrxETH-crvUSD,LLAMMA:1
9,arbitrage_contract,CurveStableSwap-crvUSD-USDC,crvusd,27433.015172525666,CurveSwap:token_in,CurveStableSwap-crvUSD-USDC,CurveSwap:1
10,CurveStableSwap-crvUSD-USDC,arbitrage_contract,usdc,27442.134311,CurveSwap:token_out,CurveStableSwap-crvUSD-USDC,CurveSwap:1
11,UniswapV3Pool-WETH-USDC:fee_500,arbitrage_contract,weth,15.027320472449794,UniswapSwap:token_out,UniswapV3Pool-WETH-USDC:fee_500,flash_borrow:UniswapV3Pool-WETH-USDC:fee_500:1,1
12,arbitrage_contract,BalancerVault,weth,15.0,BalancerVault:token_in,BalancerVault,flash_repay:BalancerVault:0,0
13,arbitrage_contract,UniswapV3Pool-WETH-USDC:fee_500,usdc,27439.390098,UniswapSwap:token_in,UniswapV3Pool-WETH-USDC:fee_500,flash_repay:UniswapV3Pool-WETH-USDC:fee_500:1,1


5
tiemstamp & tx_hash:,1684288307,0x8a1164630f38ccb8a7c281ba3e46704663f688d7366f9c1fdeb352b1590d87ec
summary:,profit,cost,revenue,types,tokenCount,venueCount,liquidationDetails
,15.795072986399502875,74.349027568193363168,90.144100554592866043,['Arbitrage'],6,5,[]
price:,usdc,crvusd,sfrxeth,frxeth,weth,eth
,995744419841.0493,0.9955273169881703,1675.942958394217,1824.3336566843109,1825.61,1825.61

transfer_step,from,to,token_symbol,amount,action_type,swap_pool,action_group,flash_pair
0,BalancerVault,arbitrage_contract,weth,19.0,BalancerVault:token_out,BalancerVault,flash_borrow:BalancerVault:0,0
1,weth,arbitrage_contract,eth,19.0,WETH_withdraw:eth_out,,WETH_withdraw:1
2,arbitrage_contract,weth,weth,19.0,WETH_withdraw:weth_in,,WETH_withdraw:1
3,arbitrage_contract,frxETHMinter,eth,19.0,frxETH_mint:eth_in,,frxETH_mint:1
4,frxETH,frxETHMinter,frxeth,19.0,frxETH_mint:frxETH_out,,frxETH_mint:1
5,frxETHMinter,sfrxETH,frxeth,19.0,frxETH_stake:frxETH_in,,frxETH_stake:1
6,sfrxETH,arbitrage_contract,sfrxeth,18.268862277256655,frxETH_stake:sfrxETH_out,,frxETH_stake:1
7,arbitrage_contract,LLAMMA-sfrxETH-crvUSD,sfrxeth,18.268862277256655,LLAMMA:token_in,LLAMMA-sfrxETH-crvUSD,LLAMMA:1
8,LLAMMA-sfrxETH-crvUSD,arbitrage_contract,crvusd,34932.978238940974,LLAMMA:token_out,LLAMMA-sfrxETH-crvUSD,LLAMMA:1
9,arbitrage_contract,CurveStableSwap-crvUSD-USDC,crvusd,34929.48494111708,CurveSwap:token_in,CurveStableSwap-crvUSD-USDC,CurveSwap:1
10,CurveStableSwap-crvUSD-USDC,arbitrage_contract,usdc,34921.869241,CurveSwap:token_out,CurveStableSwap-crvUSD-USDC,CurveSwap:1
11,UniswapV3Pool-WETH-USDC:fee_500,arbitrage_contract,weth,19.045567838926157,UniswapSwap:token_out,UniswapV3Pool-WETH-USDC:fee_500,flash_borrow:UniswapV3Pool-WETH-USDC:fee_500:1,1
12,arbitrage_contract,BalancerVault,weth,19.0,BalancerVault:token_in,BalancerVault,flash_repay:BalancerVault:0,0
13,arbitrage_contract,UniswapV3Pool-WETH-USDC:fee_500,usdc,34918.377055,UniswapSwap:token_in,UniswapV3Pool-WETH-USDC:fee_500,flash_repay:UniswapV3Pool-WETH-USDC:fee_500:1,1


6
tiemstamp & tx_hash:,1684291967,0xa4ba66de27d759e019eb5ff018a4e0e5ed7b797849ebec63f107cd6c92624338
summary:,profit,cost,revenue,types,tokenCount,venueCount,liquidationDetails
,4.720788653293704050,44.090987525795802969,48.811776179089507019,['Arbitrage'],6,5,[]
price:,crvusd,sfrxeth,usdt,frxeth,weth,eth
,0.9963756122332023,1675.942958394217,996809996910.2438,1828.5923261308135,1829.88318,1829.88318

transfer_step,from,to,token_symbol,amount,action_type,swap_pool,action_group,flash_pair
0,BalancerVault,arbitrage_contract,weth,12.0,BalancerVault:token_out,BalancerVault,flash_borrow:BalancerVault:0,0
1,weth,arbitrage_contract,eth,12.0,WETH_withdraw:eth_out,,WETH_withdraw:1
2,arbitrage_contract,weth,weth,12.0,WETH_withdraw:weth_in,,WETH_withdraw:1
3,arbitrage_contract,frxETHMinter,eth,12.0,frxETH_mint:eth_in,,frxETH_mint:1
4,frxETH,frxETHMinter,frxeth,12.0,frxETH_mint:frxETH_out,,frxETH_mint:1
5,frxETHMinter,sfrxETH,frxeth,12.0,frxETH_stake:frxETH_in,,frxETH_stake:1
6,sfrxETH,arbitrage_contract,sfrxeth,11.538110680979361,frxETH_stake:sfrxETH_out,,frxETH_stake:1
7,arbitrage_contract,LLAMMA-sfrxETH-crvUSD,sfrxeth,11.538110680979361,LLAMMA:token_in,LLAMMA-sfrxETH-crvUSD,LLAMMA:1
8,LLAMMA-sfrxETH-crvUSD,arbitrage_contract,crvusd,21939.006993527717,LLAMMA:token_out,LLAMMA-sfrxETH-crvUSD,LLAMMA:1
9,arbitrage_contract,CurveStableSwap-crvUSD-USDT,crvusd,21936.813092828364,CurveSwap:token_in,CurveStableSwap-crvUSD-USDT,CurveSwap:1
10,CurveStableSwap-crvUSD-USDT,arbitrage_contract,usdt,21927.253582,CurveSwap:token_out,CurveStableSwap-crvUSD-USDT,CurveSwap:1
11,PancakeV3Pool-WETH-USDT,arbitrage_contract,weth,12.024285756223039,PancakeSwap:token_out,PancakeV3Pool-WETH-USDT,flash_borrow:PancakeV3Pool-WETH-USDT:1,1
12,arbitrage_contract,BalancerVault,weth,12.0,BalancerVault:token_in,BalancerVault,flash_repay:BalancerVault:0,0
13,arbitrage_contract,PancakeV3Pool-WETH-USDT,usdt,21925.060857,PancakeSwap:token_in,PancakeV3Pool-WETH-USDT,flash_repay:PancakeV3Pool-WETH-USDT:1,1


7
tiemstamp & tx_hash:,1684311179,0x0806a484daf46bf1948185fac7f13613268da0969d638bc87dc934eefeab6b13
summary:,profit,cost,revenue,types,tokenCount,venueCount,liquidationDetails
,36.920496398541367627,61.947501600552927775,98.867997999094295402,['Arbitrage'],6,5,[]
price:,usdc,crvusd,sfrxeth,frxeth,weth,eth
,1002128624733.8824,1.0021781651628718,1675.942958394217,1805.7933339091867,1807.07,1807.07

transfer_step,from,to,token_symbol,amount,action_type,swap_pool,action_group,flash_pair
0,UniswapV3Pool-WETH-USDC:fee_500,arbitrage_contract,usdc,43389.7917,UniswapSwap:token_out,UniswapV3Pool-WETH-USDC:fee_500,flash_borrow:UniswapV3Pool-WETH-USDC:fee_500:0,0
1,arbitrage_contract,CurveStableSwap-crvUSD-USDC,usdc,43389.7917,CurveSwap:token_in,CurveStableSwap-crvUSD-USDC,CurveSwap:1
2,CurveStableSwap-crvUSD-USDC,arbitrage_contract,crvusd,43387.64682344725,CurveSwap:token_out,CurveStableSwap-crvUSD-USDC,CurveSwap:1
3,arbitrage_contract,LLAMMA-sfrxETH-crvUSD,crvusd,43387.64682344725,LLAMMA:token_in,LLAMMA-sfrxETH-crvUSD,LLAMMA:1
4,LLAMMA-sfrxETH-crvUSD,arbitrage_contract,sfrxeth,23.20382351577902,LLAMMA:token_out,LLAMMA-sfrxETH-crvUSD,LLAMMA:1
5,sfrxETH,arbitrage_contract,frxeth,24.134002193631652,frxETH_unstake:frxETH_out,,frxETH_unstake:1
6,arbitrage_contract,sfrxETH,sfrxeth,23.20382351577902,frxETH_unstake:sfrxETH_in,,frxETH_unstake:1
7,arbitrage_contract,CurveStableSwap-ETH-FRXETH,frxeth,24.134002193631652,CurveSwap:token_in,CurveStableSwap-ETH-FRXETH,CurveSwap:2
8,CurveStableSwap-ETH-FRXETH,arbitrage_contract,eth,24.116951906572364,CurveSwap:token_out,CurveStableSwap-ETH-FRXETH,CurveSwap:2
9,arbitrage_contract,weth,eth,24.062240136691234,WETH_deposit:eth_in,,WETH_deposit:1
10,weth,arbitrage_contract,weth,24.062240136691234,WETH_deposit:weth_out,,WETH_deposit:1
11,arbitrage_contract,UniswapV3Pool-WETH-USDC:fee_500,weth,24.062240136691234,UniswapSwap:token_in,UniswapV3Pool-WETH-USDC:fee_500,flash_repay:UniswapV3Pool-WETH-USDC:fee_500:0,0


8
tiemstamp & tx_hash:,1684312499,0xd004780d5928aad8a229294071aa23ad673367cdfb993322e0d53af44c7d0685
summary:,profit,cost,revenue,types,tokenCount,venueCount,liquidationDetails
,50.512095500774650124,59.093372271701222461,109.605467772475872585,['Arbitrage'],6,5,[]
price:,usdc,crvusd,sfrxeth,frxeth,weth,eth
,1002039953062.5034,1.0012071409283412,1675.942958394217,1805.791249220342,1807.07,1807.07

transfer_step,from,to,token_symbol,amount,action_type,swap_pool,action_group,flash_pair
0,UniswapV3Pool-WETH-USDC:fee_500,arbitrage_contract,usdc,43389.7917,UniswapSwap:token_out,UniswapV3Pool-WETH-USDC:fee_500,flash_borrow:UniswapV3Pool-WETH-USDC:fee_500:0,0
1,arbitrage_contract,CurveStableSwap-crvUSD-USDC,usdc,43389.7917,CurveSwap:token_in,CurveStableSwap-crvUSD-USDC,CurveSwap:1
2,CurveStableSwap-crvUSD-USDC,arbitrage_contract,crvusd,43355.95470388164,CurveSwap:token_out,CurveStableSwap-crvUSD-USDC,CurveSwap:1
3,arbitrage_contract,LLAMMA-sfrxETH-crvUSD,crvusd,43355.95470388164,LLAMMA:token_in,LLAMMA-sfrxETH-crvUSD,LLAMMA:1
4,LLAMMA-sfrxETH-crvUSD,arbitrage_contract,sfrxeth,23.170156489871353,LLAMMA:token_out,LLAMMA-sfrxETH-crvUSD,LLAMMA:1
5,sfrxETH,arbitrage_contract,frxeth,24.099073987395265,frxETH_unstake:frxETH_out,,frxETH_unstake:1
6,arbitrage_contract,sfrxETH,sfrxeth,23.170156489871353,frxETH_unstake:sfrxETH_in,,frxETH_unstake:1
7,arbitrage_contract,CurveStableSwap-ETH-FRXETH,frxeth,24.099073987395265,CurveSwap:token_in,CurveStableSwap-ETH-FRXETH,CurveSwap:2
8,CurveStableSwap-ETH-FRXETH,arbitrage_contract,eth,24.08202057515865,CurveSwap:token_out,CurveStableSwap-ETH-FRXETH,CurveSwap:2
9,arbitrage_contract,weth,eth,24.021366882843203,WETH_deposit:eth_in,,WETH_deposit:1
10,weth,arbitrage_contract,weth,24.021366882843203,WETH_deposit:weth_out,,WETH_deposit:1
11,arbitrage_contract,UniswapV3Pool-WETH-USDC:fee_500,weth,24.021366882843203,UniswapSwap:token_in,UniswapV3Pool-WETH-USDC:fee_500,flash_repay:UniswapV3Pool-WETH-USDC:fee_500:0,0


9
tiemstamp & tx_hash:,1684323167,0xd2f9aa2d1f587c59749cf3bc138af211649ba18bc6d84f5934d03e1cd136d2d2
summary:,profit,cost,revenue,types,tokenCount,venueCount,liquidationDetails
,18.177508603752158118,78.744757144892723597,96.922265748644881715,['Arbitrage'],6,5,[]
price:,crvusd,sfrxeth,usdt,frxeth,weth,eth
